player_name,class_name,matches_played,innings_batted,not_outs,runs_scored,highest_inns_score,batting_average,balls_faced,batting_strike_rate,hundreds_scored,fifties_scored,boundary_fours,boundary_sixes,catches_taken,stumpings_made
420427,T20s,11,8,1,175,33,25,161,108.69,0,0,9,6,6,0
25051,ODIs,18,18,2,454,76*,28.37,585,77.6,0,3,48,5,8,0
25051,T20Is,9,8,0,105,31,13.12,128,82.03,0,0,4,0,5,0
25051,First-class,7,13,0,374,129,28.76,733,51.02,1,1,37,6,4,0
25051,List A,47,43,3,822,76*,20.55,1095,75.06,0,5,,,21,0
25051,T20s,29,27,5,400,64*,18.18,378,105.82,0,1,25,8,14,0
646173,ODIs,6,5,1,139,89*,34.75,201,69.15,0,1,10,3,3,0
646173,T20Is,4,1,0,24,24,24,24,100,0,0,0,0,2,0
646173,First-class,1,2,0,53,40,26.5,142,37.32,0,0,7,1,1,0
646173,List A,13,12,2,290,89*,29,432,67.12,0,2,18,5,12,2
646173,T20s,4,1,0,24,24,24,24,100,0,0,0,0,2,0
302850,ODIs,4,1,1,4,4*,-,6,66.66,0,0,1,0,0,0
302850,T20Is,6,2,0,3,2,1.5,6,50,0,0,0,0,1,0
302850,First-class,2,3,1,29,12,14.5,71,40.84,0,0,4,1,0,0
302850,List A,19,10,8,45,18,22.5,69,65.21,0,0,8,1,1,0
302850,T20s,23,9,5,23,9*,5.75,28,82.14,0,0,3,0,5,0
646175,ODIs,3,3,1,26,11,13,66,39.39,0,0,3,0,0,0
646175,T20Is,2,2,0,2,1,1,5,40,0,0,0,0,0,0
646175,List A,4,4,1,32,11,10.66,94,34.04,0,0,3,0,0,0
646175,T20s,2,2,0,2,1,1,5,40,0,0,0,0,0,0
15501,Tests,34,53,4,1172,100,23.91,2165,54.13,1,6,155,12,128,5
15501,ODIs,51,43,8,862,80,24.62,1117,77.17,0,4,74,14,68,4
15501,T20Is,2,2,1,33,19,33,25,132,0,0,5,0,2,0
15501,First-class,203,309,29,9087,178,32.45,,,15,50,,,599,36
15501,List A,213,176,33,3679,87,25.72,4484,82.04,0,17,,,209,42
15501,T20s,127,100,19,1529,56,18.87,1333,114.7,0,3,121,44,55,26
302875,ODIs,2,2,0,34,21,17,39,87.17,0,0,5,0,1,0
302875,T20Is,4,1,1,3,3*,-,3,100,0,0,0,0,0,0
302875,List A,14,14,1,192,36*,14.76,310,61.93,0,0,23,3,5,0
302875,T20s,11,6,4,46,16*,23,46,100,0,0,2,2,4,0
387435,ODIs,13,13,1,313,65*,26.08,460,68.04,0,3,24,4,7,0
387435,T20Is,5,5,0,35,19,7,44,79.54,0,0,4,0,0,0
387435,First-class,6,12,0,249,61,20.75,373,66.75,0,2,35,1,3,0
387435,List A,27,27,5,778,102*,35.36,1176,66.15,1,7,62,11,8,0
387435,T20s,12,12,3,168,49*,18.66,148,113.51,0,0,15,4,1,0
524247,ODIs,12,10,8,85,46,42.5,80,106.25,0,0,5,3,4,0
524247,T20Is,2,2,2,7,7*,-,4,175,0,0,1,0,0,0
524247,List A,15,12,9,91,46,30.33,107,85.04,0,0,5,3,4,0
524247,T20s,2,2,2,7,7*,-,4,175,0,0,1,0,0,0
296184,T20Is,3,1,1,2,2*,-,3,66.66,0,0,0,0,0,0
296184,First-class,3,5,4,3,2*,3,32,9.37,0,0,0,0,1,0
296184,List A,1,1,1,4,4*,-,8,50,0,0,0,0,0,0
296184,T20s,3,1,1,2,2*,-,3,66.66,0,0,0,0,0,0
25057,T20Is,2,2,1,41,22*,41,30,136.66,0,0,4,2,1,0
25057,List A,4,4,0,106,56,26.5,100,106,0,1,18,1,2,0
25057,T20s,12,12,1,219,57,19.9,188,116.48,0,1,16,10,1,0
646181,ODIs,6,4,0,9,5,2.25,37,24.32,0,0,0,0,0,0
646181,T20Is,6,2,1,10,8*,10,17,58.82,0,0,0,0,3,0
646181,First-class,2,3,2,17,9*,17,35,48.57,0,0,2,0,1,0
646181,List A,12,8,2,33,8,5.5,110,30,0,0,1,0,1,0
646181,T20s,6,2,1,10,8*,10,17,58.82,0,0,0,0,3,0
694037,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,1,0
694037,T20Is,2,2,2,10,8*,-,6,166.66,0,0,0,1,0,0
694037,List A,6,2,0,11,9,5.5,21,52.38,0,0,1,0,5,0
694037,T20s,7,4,3,17,8*,17,16,106.25,0,0,1,1,4,0
1122557,ODIs,5,4,1,6,5,2,22,27.27,0,0,0,0,1,0
1122557,T20Is,4,-,-,-,-,-,-,-,-,-,-,-,0,0
1122557,First-class,2,3,0,32,32,10.66,49,65.3,0,0,4,0,0,0
1122557,List A,10,7,3,15,9,3.75,34,44.11,0,0,1,0,2,0
1122557,T20s,4,-,-,-,-,-,-,-,-,-,-,-,0,0
332978,ODIs,9,7,1,62,36,10.33,83,74.69,0,0,6,2,1,0
332978,T20Is,9,4,0,16,7,4,22,72.72,0,0,1,1,1,0
332978,First-class,5,9,0,144,45,16,330,43.63,0,0,17,2,3,0
332978,List A,20,15,5,191,43*,19.1,231,82.68,0,0,18,4,5,0
332978,T20s,20,12,3,52,9*,5.77,66,78.78,0,0,3,2,7,0
440990,ODIs,17,17,0,352,109,20.7,428,82.24,1,1,36,8,3,0
440990,T20Is,13,11,2,134,31,14.88,119,112.6,0,0,11,5,9,0
440990,First-class,7,14,1,425,142*,32.69,736,57.74,1,1,64,2,8,0
440990,List A,38,38,2,872,112*,24.22,965,90.36,3,3,84,27,14,0
440990,T20s,16,14,2,180,31,15,151,119.2,0,0,16,6,10,0
574287,ODIs,13,13,2,172,39,15.63,318,54.08,0,0,8,1,4,0
574287,T20Is,8,3,2,18,8*,18,33,54.54,0,0,0,0,2,0
574287,First-class,6,11,3,210,60,26.25,577,36.39,0,1,20,0,2,0
574287,List A,27,21,2,297,39,15.63,553,53.7,0,0,15,1,8,0
574287,T20s,10,5,4,34,11*,34,49,69.38,0,0,1,0,2,0
302845,ODIs,18,18,0,523,151,29.05,662,79,1,1,41,13,7,0
302845,T20Is,10,10,2,342,107*,42.75,220,155.45,1,1,27,17,3,0
302845,First-class,6,12,0,303,75,25.25,535,56.63,0,2,27,4,6,0
302845,List A,40,40,0,872,151,21.8,1134,76.89,1,3,82,20,11,0
302845,T20s,31,31,2,935,107*,32.24,687,136.09,2,3,85,39,5,0
25056,ODIs,19,19,0,383,70,20.15,611,62.68,0,2,34,2,10,0
25056,T20Is,13,11,2,227,68,25.22,221,102.71,0,1,17,5,8,0
25056,First-class,7,14,3,700,144*,63.63,1225,57.14,3,3,57,6,6,0
25056,List A,54,54,3,1366,105*,26.78,1977,69.09,1,8,,,22,0
25056,T20s,32,30,2,511,68,18.25,537,95.15,0,2,44,7,19,0
524253,ODIs,15,12,3,178,35,19.77,173,102.89,0,0,7,11,5,0
524253,T20Is,12,11,5,150,29*,25,96,156.25,0,0,6,10,4,0
524253,First-class,7,12,0,102,64,8.5,297,34.34,0,1,8,2,2,0
524253,List A,31,22,4,247,35,13.72,273,90.47,0,0,9,15,5,0
524253,T20s,20,14,5,163,29*,18.11,115,141.73,0,0,6,10,7,0
25065,ODIs,9,9,1,81,28,10.12,110,73.63,0,0,5,0,6,3
25065,T20Is,8,7,0,68,38,9.71,71,95.77,0,0,4,0,4,2
25065,First-class,6,11,1,180,42,18,457,39.38,0,0,18,0,8,3
25065,List A,28,24,2,417,96,18.95,536,77.79,0,2,27,8,26,6
25065,T20s,29,26,6,315,38,15.75,275,114.54,0,0,25,5,15,8
455463,T20Is,13,12,2,186,46*,18.6,172,108.13,0,0,17,4,6,0
455463,T20s,27,24,5,347,59,18.26,304,114.14,0,1,31,10,10,0
26038,T20Is,12,11,0,258,54,23.45,218,118.34,0,1,16,8,5,0
26038,List A,18,18,1,393,113,23.11,555,70.81,1,1,,,12,0
26038,T20s,17,16,0,334,54,20.87,298,112.08,0,1,25,10,6,0
387046,T20Is,10,8,3,97,32*,19.4,65,149.23,0,0,11,2,1,0
387046,List A,14,12,3,318,53,35.33,317,100.31,0,2,33,6,4,0
387046,T20s,24,20,4,222,32*,13.87,178,124.71,0,0,19,7,3,0
631264,T20Is,11,4,4,5,3*,-,10,50,0,0,0,0,0,0
631264,List A,2,2,0,10,9,5,25,40,0,0,0,1,0,0
631264,T20s,17,4,4,5,3*,-,10,50,0,0,0,0,0,0
940593,ODIs,1,1,0,11,11,11,15,73.33,0,0,1,0,2,0
940593,T20Is,9,9,2,129,56*,18.42,110,117.27,0,1,19,2,2,0
940593,List A,11,11,0,285,86,25.9,303,94.05,0,1,23,10,6,0
940593,T20s,9,9,2,129,56*,18.42,110,117.27,0,1,19,2,2,0
937953,ODIs,1,1,0,0,0,0,3,0,0,0,0,0,0,0
937953,T20Is,19,6,3,9,4*,3,11,81.81,0,0,1,0,5,0
937953,List A,15,7,1,2,1,0.33,22,9.09,0,0,0,0,3,0
937953,T20s,24,9,5,14,5*,3.5,14,100,0,0,2,0,5,0
436749,ODIs,1,1,0,1,1,1,9,11.11,0,0,0,0,0,0
436749,T20Is,3,2,1,28,25*,28,24,116.66,0,0,3,0,0,0
436749,List A,13,9,4,87,45,17.4,138,63.04,0,0,6,2,1,0
436749,T20s,3,2,1,28,25*,28,24,116.66,0,0,3,0,0,0
307756,ODIs,1,1,0,0,0,0,2,0,0,0,0,0,0,0
307756,T20Is,14,14,0,287,63,20.5,293,97.95,0,1,27,2,7,0
307756,List A,17,17,0,329,65,19.35,586,56.14,0,2,29,0,9,0
307756,T20s,24,24,2,618,65*,28.09,635,97.32,0,4,53,5,9,0
1136106,T20Is,2,1,1,6,6*,-,6,100,0,0,0,0,0,0
1136106,List A,8,5,1,49,26,12.25,73,67.12,0,0,4,1,4,0
1136106,T20s,2,1,1,6,6*,-,6,100,0,0,0,0,0,0
1077307,ODIs,1,1,0,0,0,0,2,0,0,0,0,0,2,0
1077307,T20Is,4,1,0,0,0,0,1,0,0,0,0,0,0,0
1077307,List A,14,8,3,52,19*,10.4,41,126.82,0,0,2,6,6,0
1077307,T20s,4,1,0,0,0,0,1,0,0,0,0,0,0,0
585081,ODIs,1,1,0,3,3,3,7,42.85,0,0,0,0,0,0
585081,T20Is,16,15,0,221,38,14.73,256,86.32,0,0,23,5,2,0
585081,List A,18,18,2,349,112*,21.81,702,49.71,1,0,34,1,6,0
585081,T20s,19,18,0,266,38,14.77,300,88.66,0,0,28,6,2,0
1077309,ODIs,1,1,1,17,17*,-,34,50,0,0,1,0,0,0
1077309,T20Is,7,7,2,160,58,32,126,126.98,0,1,11,8,0,0
1077309,List A,8,6,1,139,64,27.8,146,95.2,0,1,8,7,3,0
1077309,T20s,7,7,2,160,58,32,126,126.98,0,1,11,8,0,0
543449,T20Is,17,10,2,101,20,12.62,82,123.17,0,0,9,4,5,0
543449,List A,7,7,0,97,28,13.85,165,58.78,0,0,10,0,1,0
543449,T20s,26,12,4,108,20,13.5,91,118.68,0,0,9,4,6,0
888565,T20Is,15,11,2,87,28*,9.66,80,108.75,0,0,4,5,2,0
888565,List A,1,1,0,20,20,20,9,222.22,0,0,1,2,0,0
888565,T20s,21,16,2,137,28*,9.78,120,114.16,0,0,8,7,5,0
41984,ODIs,1,1,0,5,5,5,17,29.41,0,0,0,0,0,0
41984,T20Is,9,6,0,75,29,12.5,83,90.36,0,0,6,0,4,0
41984,List A,15,14,3,299,64,27.18,551,54.26,0,2,16,3,1,0
41984,T20s,12,7,1,82,29,13.66,85,96.47,0,0,6,1,4,0
1077310,T20Is,7,6,1,90,29,18,64,140.62,0,0,4,6,0,0
1077310,List A,1,1,0,7,7,7,11,63.63,0,0,1,0,2,0
1077310,T20s,7,6,1,90,29,18,64,140.62,0,0,4,6,0,0
290633,T20Is,3,3,0,9,9,3,14,64.28,0,0,2,0,2,0
290633,List A,4,4,0,83,47,20.75,121,68.59,0,0,10,2,0,0
290633,T20s,12,12,0,146,42,12.16,119,122.68,0,0,22,2,3,0
542344,T20Is,3,2,2,5,5*,-,8,62.5,0,0,0,0,0,0
542344,List A,3,3,1,20,20*,10,35,57.14,0,0,2,1,2,0
542344,T20s,17,12,5,79,21,11.28,93,84.94,0,0,6,2,5,0
1174024,ODIs,1,1,0,0,0,0,2,0,0,0,0,0,1,0
1174024,T20Is,2,2,2,36,31*,-,27,133.33,0,0,2,2,0,0
1174024,List A,9,7,2,119,57*,23.8,184,64.67,0,1,6,5,1,0
1174024,T20s,2,2,2,36,31*,-,27,133.33,0,0,2,2,0,0
402066,T20Is,3,2,1,19,13*,19,41,46.34,0,0,2,0,1,0
402066,List A,2,2,2,28,17*,-,49,57.14,0,0,3,0,0,0
402066,T20s,5,2,1,19,13*,19,41,46.34,0,0,2,0,1,0
42876,T20Is,17,12,3,104,37*,11.55,83,125.3,0,0,14,0,14,3
42876,First-class,9,14,5,146,40,16.22,,,0,0,,,26,4
42876,List A,25,24,3,504,63,24,,,0,3,,,19,6
42876,T20s,31,22,6,234,37*,14.62,229,102.18,0,0,22,1,26,15
1156690,ODIs,1,1,0,27,27,27,61,44.26,0,0,2,0,0,0
1156690,List A,6,5,1,149,51,37.25,218,68.34,0,2,11,5,9,1
1058938,T20Is,1,1,0,1,1,1,4,25,0,0,0,0,0,0
1058938,T20s,1,1,0,1,1,1,4,25,0,0,0,0,0,0
321446,T20Is,2,1,0,14,14,14,14,100,0,0,1,0,1,0
321446,List A,12,12,2,319,114*,31.9,461,69.19,1,1,28,4,7,0
321446,T20s,12,11,1,115,30,11.5,136,84.55,0,0,11,1,6,0
585083,ODIs,1,1,0,12,12,12,22,54.54,0,0,1,1,0,0
585083,T20Is,16,15,0,368,52,24.53,315,116.82,0,1,49,8,2,0
585083,List A,13,11,1,399,109,39.9,461,86.55,1,2,43,10,6,0
585083,T20s,27,26,2,663,86*,27.62,538,123.23,0,3,76,20,3,0
318615,T20Is,5,5,1,60,33*,15,63,95.23,0,0,7,0,0,0
318615,List A,13,13,0,320,66,24.61,381,83.98,0,2,41,5,5,0
318615,T20s,17,17,2,275,67,18.33,222,123.87,0,2,34,7,3,0
416106,T20Is,2,2,0,38,25,19,50,76,0,0,2,0,0,0
416106,First-class,2,4,0,18,8,4.5,73,24.65,0,0,2,0,1,0
416106,List A,3,2,0,48,41,24,63,76.19,0,0,3,1,0,0
416106,T20s,2,2,0,38,25,19,50,76,0,0,2,0,0,0
518097,ODIs,12,5,5,14,10*,-,27,51.85,0,0,1,0,4,0
518097,T20Is,31,8,5,28,11*,9.33,30,93.33,0,0,1,1,13,0
518097,First-class,4,6,4,36,21,18,102,35.29,0,0,3,0,1,0
518097,List A,47,20,13,71,12,10.14,133,53.38,0,0,6,0,20,0
518097,T20s,46,15,9,37,11*,6.16,45,82.22,0,0,1,1,16,0
44407,ODIs,32,31,5,927,137*,35.65,1225,75.67,1,6,91,16,17,8
44407,T20Is,42,41,6,799,75*,22.82,695,114.96,0,4,69,21,26,1
44407,First-class,22,42,0,676,81,16.09,1327,50.94,0,3,,,37,4
44407,List A,115,111,12,2923,137*,29.52,3794,77.04,2,19,,,86,16
44407,T20s,65,62,7,1165,75*,21.18,994,117.2,0,5,103,34,33,8
36592,ODIs,58,50,5,1004,96,22.31,1176,85.37,0,5,84,19,28,0
36592,T20Is,43,38,5,638,57,19.33,524,121.75,0,1,60,18,28,0
36592,First-class,27,50,1,1331,109,27.16,2239,59.44,2,5,151,17,40,0
36592,List A,153,136,20,2746,115,23.67,3235,84.88,2,12,232,53,72,0
36592,T20s,63,55,10,863,57,19.17,721,119.69,0,1,72,26,38,0
245166,ODIs,46,34,4,516,71,17.2,671,76.9,0,2,38,19,6,0
245166,T20Is,38,26,8,157,28*,8.72,152,103.28,0,0,10,4,9,0
245166,First-class,12,22,2,424,66*,21.2,642,66.04,0,3,42,10,2,0
245166,List A,116,90,16,1537,84,20.77,1707,90.04,0,6,131,55,16,0
245166,T20s,61,40,12,258,28*,9.21,247,104.45,0,0,14,8,14,0
470699,ODIs,8,6,0,171,74,28.5,184,92.93,0,1,22,4,2,0
470699,T20Is,34,31,7,595,66,24.79,484,122.93,0,4,53,20,22,0
470699,First-class,4,8,2,451,173*,75.16,859,52.5,1,3,69,3,2,0
470699,List A,48,44,5,966,109*,24.76,1200,80.5,1,4,110,14,19,0
470699,T20s,44,40,9,804,66,25.93,628,128.02,0,5,74,30,30,0
219885,ODIs,23,22,2,976,101,48.8,1391,70.16,1,8,82,4,12,0
219885,T20Is,18,17,3,404,72*,28.85,306,132.02,0,2,38,16,6,0
219885,First-class,100,181,10,5757,203*,33.66,10244,56.19,12,30,734,66,109,0
219885,List A,151,146,18,5253,139,41.03,6388,82.23,10,31,511,79,79,0
219885,T20s,136,120,21,2365,84*,23.88,1831,129.16,0,11,203,81,63,0
1036191,ODIs,3,3,0,32,30,10.66,75,42.66,0,0,1,1,1,0
1036191,T20Is,5,5,1,49,33,12.25,61,80.32,0,0,3,0,3,0
1036191,First-class,1,2,1,61,56*,61,147,41.49,0,1,6,0,0,0
1036191,List A,8,8,1,145,39,20.71,326,44.47,0,0,8,2,2,0
1036191,T20s,6,5,1,49,33,12.25,61,80.32,0,0,3,0,3,0
1127317,ODIs,4,3,1,71,44*,35.5,81,87.65,0,0,5,0,4,0
1127317,T20Is,9,7,3,97,34*,24.25,65,149.23,0,0,10,2,6,3
1127317,First-class,1,1,0,5,5,5,6,83.33,0,0,1,0,5,1
1127317,List A,11,9,1,179,44*,22.37,253,70.75,0,0,17,1,13,1
1127317,T20s,10,8,4,98,34*,24.5,66,148.48,0,0,10,2,6,3
595419,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,1,0
595419,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,0,0
595419,First-class,9,13,6,38,12*,5.42,119,31.93,0,0,4,0,1,0
595419,List A,6,5,2,55,27,18.33,81,67.9,0,0,7,1,1,0
595419,T20s,2,-,-,-,-,-,-,-,-,-,-,-,0,0
416103,ODIs,3,-,-,-,-,-,-,-,-,-,-,-,1,0
416103,T20Is,1,1,0,1,1,1,4,25,0,0,0,0,0,0
416103,First-class,6,8,3,10,5*,2,70,14.28,0,0,0,0,1,0
416103,List A,27,9,5,7,2*,1.75,22,31.81,0,0,0,0,4,0
416103,T20s,2,1,0,1,1,1,4,25,0,0,0,0,0,0
1104703,ODIs,4,3,1,30,13,15,52,57.69,0,0,1,0,2,0
1104703,T20Is,10,4,1,24,13,8,22,109.09,0,0,2,0,1,0
1104703,First-class,2,3,1,37,14*,18.5,187,19.78,0,0,4,0,2,0
1104703,List A,20,14,8,87,16*,14.5,134,64.92,0,0,4,1,11,0
1104703,T20s,11,4,1,24,13,8,22,109.09,0,0,2,0,2,0
233712,ODIs,13,13,1,294,56,24.5,339,86.72,0,2,36,8,2,0
233712,T20Is,30,29,2,698,71*,25.85,585,119.31,0,5,80,22,5,0
233712,First-class,23,37,2,760,85,21.71,973,78.1,0,3,114,11,19,0
233712,List A,85,85,6,2399,105,30.36,2642,90.8,1,16,284,51,14,0
233712,T20s,51,50,5,1335,78*,29.66,1074,124.3,0,11,139,52,10,0
643197,ODIs,2,2,1,145,86*,145,200,72.5,0,2,13,1,2,0
643197,T20Is,16,15,2,300,56,23.07,238,126.05,0,1,30,6,7,0
643197,First-class,5,8,0,326,126,40.75,612,53.26,2,0,41,3,1,0
643197,List A,16,14,2,385,86*,32.08,581,66.26,0,3,30,6,12,0
643197,T20s,21,19,3,351,56,21.93,279,125.8,0,1,34,7,8,0
471045,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,-,-
471045,T20s,2,-,-,-,-,-,-,-,-,-,-,-,0,0
380956,ODIs,6,4,1,71,51,23.66,112,63.39,0,1,3,1,4,0
380956,T20Is,18,11,4,216,42,30.85,192,112.5,0,0,15,3,4,0
380956,First-class,23,40,1,863,80,22.12,1912,45.13,0,4,103,2,7,0
380956,List A,60,50,7,1260,83,29.3,1704,73.94,0,10,93,18,18,0
380956,T20s,57,27,11,452,50*,28.25,378,119.57,0,1,31,8,13,0
526481,ODIs,1,1,0,0,0,0,4,0,0,0,0,0,0,0
526481,T20Is,3,2,0,19,18,9.5,23,82.6,0,0,1,0,0,0
526481,First-class,1,2,0,5,5,2.5,20,25,0,0,1,0,2,0
526481,List A,4,4,0,43,31,10.75,86,50,0,0,5,0,1,0
526481,T20s,3,2,0,19,18,9.5,23,82.6,0,0,1,0,0,0
208657,ODIs,41,24,10,155,34*,11.07,244,63.52,0,0,13,3,12,0
208657,T20Is,49,23,7,174,36,10.87,171,101.75,0,0,12,1,22,0
208657,First-class,23,41,10,751,138*,24.22,1538,48.82,1,2,80,6,6,0
208657,List A,124,75,24,761,68,14.92,1164,65.37,0,2,50,15,49,0
208657,T20s,70,34,14,263,36,13.15,252,104.36,0,0,18,4,28,0
526482,T20Is,7,5,1,27,9*,6.75,30,90,0,0,3,0,3,0
526482,First-class,1,1,0,20,20,20,30,66.66,0,0,3,0,0,0
526482,List A,11,9,3,268,58,44.66,365,73.42,0,2,17,4,0,0
526482,T20s,7,5,1,27,9*,6.75,30,90,0,0,3,0,3,0
696143,ODIs,2,2,0,12,12,6,14,85.71,0,0,0,1,3,0
696143,T20Is,6,2,0,8,6,4,7,114.28,0,0,0,0,1,0
696143,First-class,3,4,1,73,50*,24.33,81,90.12,0,1,7,3,1,0
696143,List A,16,11,3,68,23*,8.5,89,76.4,0,0,4,2,10,0
696143,T20s,7,2,0,8,6,4,7,114.28,0,0,0,0,2,0
308794,ODIs,12,11,1,197,52,19.7,272,72.42,0,1,19,5,5,0
308794,T20Is,26,25,2,621,89,27,537,115.64,0,4,53,16,7,0
308794,First-class,14,25,0,664,104,26.56,1401,47.39,1,4,97,4,5,0
308794,List A,55,54,3,1071,102,21,1402,76.39,1,6,98,24,20,0
308794,T20s,46,45,4,1007,89,24.56,895,112.51,0,7,88,25,15,0
214696,ODIs,41,40,3,1102,98,29.78,1615,68.23,0,10,105,6,7,0
214696,T20Is,14,12,1,233,45,21.18,243,95.88,0,0,22,2,4,0
214696,First-class,18,30,1,664,93,22.89,,,0,5,,,8,0
214696,List A,88,84,4,1956,129*,24.45,2868,68.2,2,14,198,9,22,0
214696,T20s,21,18,2,329,45,20.56,352,93.46,0,0,30,2,5,0
47660,ODIs,33,32,9,1541,119,67,1757,87.7,5,9,130,29,13,0
47660,T20Is,13,13,6,300,56,42.85,229,131,0,1,15,10,4,0
47660,First-class,182,267,38,10535,259*,46,,,28,48,,,117,0
47660,List A,225,189,55,6053,180,45.17,,,11,31,,,68,0
47660,T20s,332,294,66,6677,121*,29.28,4944,135.05,2,28,412,283,123,0
960035,ODIs,2,2,0,40,39,20,94,42.55,0,0,2,0,0,0
960035,First-class,1,2,0,55,32,27.5,210,26.19,0,0,5,0,0,0
960035,List A,2,2,0,40,39,20,94,42.55,0,0,2,0,0,0
440522,T20Is,8,4,1,7,4*,2.33,15,46.66,0,0,0,0,3,0
440522,First-class,49,68,14,1305,111*,24.16,2478,52.66,1,7,166,18,34,0
440522,List A,59,38,8,429,64*,14.3,514,83.46,0,2,28,11,31,0
440522,T20s,64,36,8,206,24*,7.35,186,110.75,0,0,12,4,29,0
333782,ODIs,4,2,0,4,2,2,6,66.66,0,0,0,0,0,0
333782,T20Is,29,10,3,69,13,9.85,60,115,0,0,3,3,3,0
333782,First-class,41,60,17,610,60*,14.18,1234,49.43,0,3,80,8,7,0
333782,List A,58,33,12,350,36,16.66,380,92.1,0,0,31,8,8,0
333782,T20s,78,30,10,178,21*,8.9,155,114.83,0,0,10,7,16,0
47850,ODIs,15,8,3,96,57,19.2,95,101.05,0,1,8,3,4,0
47850,T20Is,30,19,7,298,75*,24.83,208,143.26,0,1,23,11,15,0
47850,First-class,63,102,14,3053,205*,34.69,4357,70.07,6,18,355,36,46,0
47850,List A,186,151,43,2854,165*,26.42,2853,100.03,1,11,230,79,79,0
47850,T20s,194,143,44,2196,89*,22.18,1647,133.33,0,9,196,85,81,0
348109,ODIs,5,3,3,30,15*,-,40,75,0,0,1,0,0,0
348109,T20Is,27,6,0,33,18,5.5,28,117.85,0,0,0,3,6,0
348109,First-class,8,14,3,106,34,9.63,303,34.98,0,0,13,0,2,0
348109,List A,45,26,13,118,15*,9.07,191,61.78,0,0,7,1,10,0
348109,T20s,42,14,3,51,18,4.63,49,104.08,0,0,2,3,14,0
742529,T20Is,2,-,-,-,-,-,-,-,-,-,-,-,1,0
742529,List A,3,-,-,-,-,-,-,-,-,-,-,-,1,0
742529,T20s,3,-,-,-,-,-,-,-,-,-,-,-,1,0
420419,ODIs,2,2,0,69,41,34.5,56,123.21,0,0,12,2,1,0
420419,T20Is,14,14,0,301,78,21.5,186,161.82,0,2,42,10,0,0
420419,First-class,1,1,0,30,30,30,39,76.92,0,0,3,0,3,0
420419,List A,6,6,0,116,41,19.33,120,96.66,0,0,18,2,8,0
420419,T20s,15,15,1,359,78,25.64,209,171.77,0,3,46,15,0,0
24716,ODIs,12,9,0,150,86,16.66,209,71.77,0,1,16,0,3,0
24716,T20Is,20,18,2,213,52*,13.31,196,108.67,0,1,15,5,7,0
24716,First-class,22,35,5,443,66*,14.76,,,0,1,,,9,0
24716,List A,33,27,2,396,86,15.84,,,0,1,,,8,0
24716,T20s,54,48,9,613,53*,15.71,557,110.05,0,3,46,16,18,0
472153,ODIs,5,5,0,71,27,14.2,153,46.4,0,0,7,0,1,0
472153,T20Is,10,10,0,86,18,8.6,135,63.7,0,0,7,0,2,0
472153,First-class,4,8,0,127,35,15.87,327,38.83,0,0,17,0,2,0
472153,List A,9,9,0,95,27,10.55,215,44.18,0,0,7,0,1,0
472153,T20s,28,27,2,440,51,17.6,492,89.43,0,1,29,10,5,0
1107656,T20Is,1,1,1,1,1*,-,1,100,0,0,0,0,0,0
1107656,T20s,1,1,1,1,1*,-,1,100,0,0,0,0,0,0
529349,ODIs,2,2,0,7,6,3.5,45,15.55,0,0,0,0,2,0
529349,T20Is,5,3,1,58,47*,29,41,141.46,0,0,4,2,2,0
529349,List A,20,20,0,441,68,22.05,532,82.89,0,4,38,17,5,0
529349,T20s,18,14,2,349,78,29.08,256,136.32,0,1,35,11,6,0
494133,ODIs,2,2,1,17,10,17,14,121.42,0,0,1,0,0,0
494133,First-class,1,2,0,4,4,2,27,14.81,0,0,0,0,0,0
494133,List A,4,4,1,29,10,9.66,51,56.86,0,0,1,0,0,0
637496,ODIs,1,1,0,1,1,1,23,4.34,0,0,0,0,0,0
637496,List A,17,17,1,208,39,13,350,59.42,0,0,17,2,3,0
637496,T20s,12,10,2,92,33,11.5,106,86.79,0,0,4,4,1,0
24697,ODIs,86,72,11,1055,74,17.29,1685,62.61,0,3,92,15,20,0
24697,T20Is,12,9,0,83,42,9.22,92,90.21,0,0,5,3,1,0
24697,First-class,21,37,3,630,75,18.52,,,0,3,,,16,0
24697,List A,117,94,11,1353,74,16.3,,,0,6,,,34,0
24697,T20s,15,10,1,105,42,11.66,103,101.94,0,0,8,3,1,0
348016,ODIs,9,9,0,396,112,44,522,75.86,2,1,39,0,8,1
348016,T20Is,10,10,1,113,28,12.55,157,71.97,0,0,7,2,5,3
348016,First-class,5,10,0,147,59,14.7,369,39.83,0,1,19,0,13,0
348016,List A,42,41,2,1200,112,30.76,1939,61.88,2,7,106,5,49,4
348016,T20s,45,42,9,838,74*,25.39,864,96.99,0,6,62,17,28,15
1086099,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,0,0
1086099,List A,1,-,-,-,-,-,-,-,-,-,-,-,0,0
1086099,T20s,8,2,2,0,0*,-,5,0,0,0,0,0,3,0
24790,ODIs,42,40,7,1128,72,34.18,1534,73.53,0,8,84,7,16,0
24790,T20Is,15,15,0,227,38,15.13,263,86.31,0,0,15,4,3,0
24790,First-class,17,32,3,920,108,31.72,2211,41.61,1,7,,,21,0
